mal_id,title,type,source,score,scored_by,rank,popularity,members,favorites,studios,rilis;,episodes,status,source_category,source_category_number,log_score,tahun
68,Black Cat (TV),TV,Manga,7.32,129070.0,2537.0,887.0,269475.0,1796.0,['Gonzo'],2005-10-07,12.0,Finished Airing,Manga,1,2.1186622548331173,2005.0
35249,Uma Musume: Pretty Derby,TV,Game,7.32,52895.0,2561.0,1602.0,139437.0,664.0,['P.A. Works'],2018-04-02,50.0,Finished Airing,Game,4,2.1186622548331173,2018.0
4114,Onegai My Melody: Kurukuru Shuffle!,TV,Unknown,7.32,1637.0,2583.0,7869.0,5780.0,32.0,['Studio Comet'],2006-04-02,33.0,Finished Airing,Other,4,2.1186622548331173,2006.0
10884,Saki Achiga-hen: Episode of Side-A,TV,Manga,7.32,15952.0,2586.0,3626.0,37018.0,135.0,['Studio Gokumi'],2012-04-09,12.0,Finished Airing,Manga,1,2.1186622548331173,2012.0
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,TV,Novel,7.32,2770.0,2567.0,7345.0,6849.0,31.0,['Nippon Animation'],1981-01-04,1.0,Finished Airing,Novel,2,2.1186622548331173,1981.0
2489,Onegai My Melody,TV,Unknown,7.32,4620.0,2582.0,5177.0,16514.0,208.0,['Studio Comet'],2005-04-03,1.0,Finished Airing,Other,4,2.1186622548331173,2005.0
1858,Gakuen Utopia Manabi Straight!,TV,Manga,7.32,10980.0,2551.0,3945.0,31188.0,170.0,['ufotable'],2007-01-08,26.0,Finished Airing,Manga,1,2.1186622548331173,2007.0
5832,Tiger Mask Nisei,TV,Manga,7.32,2909.0,2559.0,7539.0,6443.0,21.0,['Toei Animation'],1981-04-20,12.0,Finished Airing,Manga,1,2.1186622548331173,1981.0
3712,Zero no Tsukaima: Princesses no Rondo,TV,Light novel,7.32,270313.0,2564.0,503.0,444014.0,802.0,['J.C.Staff'],2008-07-07,12.0,Finished Airing,Novel,2,2.1186622548331173,2008.0
35376,Himouto! Umaru-chan R,TV,Manga,7.32,130700.0,2553.0,933.0,255210.0,539.0,['Doga Kobo'],2017-10-08,1.0,Finished Airing,Manga,1,2.1186622548331173,2017.0
1021,Kaikan Phrase,TV,Manga,7.32,4061.0,2567.0,5566.0,13677.0,112.0,['Studio Hibari'],1999-04-20,1.0,Finished Airing,Manga,1,2.1186622548331173,1999.0
3009,Tiger Mask,TV,Manga,7.32,4045.0,2558.0,6168.0,10557.0,77.0,['Toei Animation'],1969-10-02,24.0,Finished Airing,Manga,1,2.1186622548331173,1969.0
2817,Cinderella Monogatari,TV,Other,7.32,3568.0,2542.0,6873.0,8189.0,55.0,['Tatsunoko Production'],1996-04-04,1.0,Finished Airing,Other,4,2.1186622548331173,1996.0
764,Zoids Shinseiki/Zero,TV,Unknown,7.32,15784.0,2565.0,4079.0,28891.0,154.0,['Xebec'],2001-01-06,12.0,Finished Airing,Other,4,2.1186622548331173,2001.0
48649,Fuuto Tantei,TV,Manga,7.32,17147.0,2549.0,2647.0,65960.0,441.0,['Studio Kai'],2022-08-08,1.0,Finished Airing,Manga,1,2.1186622548331173,2022.0
31884,Mahoutsukai Precure!,TV,Original,7.32,4522.0,2574.0,5524.0,13839.0,134.0,['Toei Animation'],2016-02-07,12.0,Finished Airing,Original,3,2.1186622548331173,2016.0
2040,Mahou no Angel Sweet Mint,TV,Original,7.32,750.0,2574.0,9404.0,3488.0,16.0,['Ashi Productions'],1990-05-02,3.0,Finished Airing,Original,3,2.1186622548331173,1990.0
50,Aa! Megami-sama! (TV),TV,Manga,7.32,77485.0,2534.0,1445.0,159169.0,1132.0,['AIC'],2005-01-07,1.0,Finished Airing,Manga,1,2.1186622548331173,2005.0
40902,Shokugeki no Souma: Gou no Sara,TV,Manga,7.32,265507.0,2555.0,414.0,525884.0,1381.0,['J.C.Staff'],2020-04-11,1.0,Finished Airing,Manga,1,2.1186622548331173,2020.0
53613,Dead Mount Death Play,TV,Manga,7.31,91283.0,2615.0,1117.0,213378.0,1152.0,['Geek Toys'],2023-04-11,52.0,Finished Airing,Manga,1,2.1174596088673567,2023.0
13599,Robotics;Notes,TV,Visual novel,7.31,75375.0,2605.0,1322.0,178329.0,580.0,['Production I.G'],2012-10-12,1.0,Finished Airing,Novel,2,2.1174596088673567,2012.0
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,4-koma manga,7.31,119879.0,2611.0,1191.0,197982.0,186.0,['Seven'],2015-04-03,1.0,Finished Airing,Manga,1,2.1174596088673567,2015.0
31500,High School Fleet,TV,Original,7.31,44211.0,2618.0,1977.0,105202.0,934.0,['Production IMS'],2016-04-10,1.0,Finished Airing,Original,3,2.1174596088673567,2016.0
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,TV,Web manga,7.31,48535.0,2602.0,1541.0,146633.0,508.0,['Zero-G'],2022-04-02,44.0,Finished Airing,Manga,1,2.1174596088673567,2022.0
5984,Ristorante Paradiso,TV,Manga,7.31,13845.0,2604.0,3182.0,46831.0,173.0,['David Production'],2009-04-09,1.0,Finished Airing,Manga,1,2.1174596088673567,2009.0
38483,Ore wo Suki nano wa Omae dake ka yo,TV,Light novel,7.31,241699.0,2597.0,492.0,453005.0,2255.0,['Connect'],2019-10-03,1.0,Finished Airing,Novel,2,2.1174596088673567,2019.0
36652,Piano no Mori (TV),TV,Manga,7.31,54443.0,2598.0,1730.0,126514.0,446.0,['Gaina'],2018-04-09,2.0,Finished Airing,Manga,1,2.1174596088673567,2018.0
48471,Tsuki to Laika to Nosferatu,TV,Light novel,7.31,52407.0,2627.0,1526.0,148336.0,724.0,['Arvo Animation'],2021-10-04,26.0,Finished Airing,Novel,2,2.1174596088673567,2021.0
16353,Love Lab,TV,Manga,7.31,77601.0,2591.0,1168.0,201258.0,538.0,['Doga Kobo'],2013-07-05,1.0,Finished Airing,Manga,1,2.1174596088673567,2013.0
1744,Wagamama☆Fairy Mirumo de Pon!,TV,Manga,7.31,8646.0,2629.0,4836.0,19735.0,127.0,['Studio Hibari'],2002-04-06,6.0,Finished Airing,Manga,1,2.1174596088673567,2002.0
944,The Third: Aoi Hitomi no Shoujo,TV,Light novel,7.31,7881.0,2625.0,4621.0,21768.0,93.0,['Xebec'],2006-04-14,12.0,Finished Airing,Novel,2,2.1174596088673567,2006.0
7662,Shinrei Tantei Yakumo,TV,Novel,7.3,55804.0,2656.0,1661.0,133001.0,547.0,['Bee Train'],2010-10-03,1.0,Finished Airing,Novel,2,2.1162555148025524,2010.0
36884,Hisone to Maso-tan,TV,Original,7.3,37112.0,2674.0,2304.0,83049.0,318.0,['Bones'],2018-04-13,12.0,Finished Airing,Original,3,2.1162555148025524,2018.0
5909,Seitokai no Ichizon,TV,Light novel,7.3,82963.0,2654.0,1210.0,193984.0,707.0,['Studio Deen'],2009-10-03,4.0,Finished Airing,Novel,2,2.1162555148025524,2009.0
42826,Seijo no Maryoku wa Bannou desu,TV,Light novel,7.3,93365.0,2654.0,1198.0,197097.0,1198.0,['Diomedéa'],2021-04-06,1.0,Finished Airing,Novel,2,2.1162555148025524,2021.0
8503,Fushigi Mahou Fun Fun Pharmacy,TV,Manga,7.3,779.0,2668.0,9348.0,3553.0,37.0,['Toei Animation'],1998-02-15,1.0,Finished Airing,Manga,1,2.1162555148025524,1998.0
2986,Bamboo Blade,TV,Manga,7.3,40736.0,2657.0,2214.0,88384.0,286.0,['AIC ASTA'],2007-10-02,12.0,Finished Airing,Manga,1,2.1162555148025524,2007.0
34086,Tales of Zestiria the Cross 2nd Season,TV,Game,7.3,76815.0,2636.0,1434.0,160229.0,213.0,['ufotable'],2017-01-08,52.0,Finished Airing,Game,4,2.1162555148025524,2017.0
653,Galaxy Angel 3,TV,Original,7.3,4267.0,2668.0,6362.0,9804.0,19.0,['Madhouse'],2002-10-06,9.0,Finished Airing,Original,3,2.1162555148025524,2002.0
49438,Isekai Yakkyoku,TV,Light novel,7.3,104046.0,2677.0,1154.0,205236.0,851.0,['Diomedéa'],2022-07-10,3.0,Finished Airing,Novel,2,2.1162555148025524,2022.0
476,Ginban Kaleidoscope,TV,Light novel,7.3,22922.0,2670.0,3087.0,49529.0,161.0,['Karaku'],2005-10-09,1.0,Finished Airing,Novel,2,2.1162555148025524,2005.0
6149,Chibi Maruko-chan (1995),TV,Manga,7.3,1853.0,2661.0,7815.0,5883.0,51.0,['Nippon Animation'],1995-01-08,12.0,Finished Airing,Manga,1,2.1162555148025524,1995.0
1536,Busou Renkin,TV,Manga,7.3,80359.0,2660.0,1349.0,171991.0,875.0,['Xebec'],2006-10-05,1.0,Finished Airing,Manga,1,2.1162555148025524,2006.0
161,Peace Maker Kurogane,TV,Manga,7.3,23345.0,2648.0,2844.0,57859.0,277.0,['Gonzo'],2003-10-08,12.0,Finished Airing,Manga,1,2.1162555148025524,2003.0
1316,Idaten Jump,TV,Manga,7.3,11468.0,2676.0,4895.0,19144.0,195.0,['Trans Arts'],2005-10-01,1.0,Finished Airing,Manga,1,2.1162555148025524,2005.0
32105,Sousei no Onmyouji,TV,Manga,7.3,214426.0,2634.0,427.0,510364.0,3033.0,['Pierrot'],2016-04-06,1.0,Finished Airing,Manga,1,2.1162555148025524,2016.0
52657,Ousama Ranking: Yuuki no Takarabako,TV,Web manga,7.29,33484.0,2726.0,1675.0,132063.0,592.0,['Wit Studio'],2023-04-14,12.0,Finished Airing,Manga,1,2.1150499691472033,2023.0
52081,Edomae Elf,TV,Manga,7.29,21101.0,2691.0,2823.0,58717.0,184.0,['C2C'],2023-04-08,1.0,Finished Airing,Manga,1,2.1150499691472033,2023.0
14811,GJ-bu,TV,Light novel,7.29,76398.0,2696.0,1342.0,174201.0,757.0,['Doga Kobo'],2013-01-10,25.0,Finished Airing,Novel,2,2.1150499691472033,2013.0
17505,Mushibugyou,TV,Manga,7.29,34787.0,2722.0,2178.0,90795.0,181.0,['Seven Arcs Pictures'],2013-04-08,1.0,Finished Airing,Manga,1,2.1150499691472033,2013.0
34863,Zoku Touken Ranbu: Hanamaru,TV,Game,7.29,8133.0,2712.0,4030.0,29589.0,140.0,['Doga Kobo'],2018-01-08,1.0,Finished Airing,Game,4,2.1150499691472033,2018.0
42192,Edens Zero,TV,Manga,7.29,92526.0,2690.0,955.0,249821.0,1940.0,['J.C.Staff'],2021-04-11,49.0,Finished Airing,Manga,1,2.1150499691472033,2021.0
33983,Onihei,TV,Novel,7.29,14848.0,2725.0,3465.0,40304.0,103.0,['Studio M2'],2017-01-10,50.0,Finished Airing,Novel,2,2.1150499691472033,2017.0
2916,Genki Bakuhatsu Ganbaruger,TV,Original,7.29,476.0,2695.0,11909.0,1510.0,7.0,['Sunrise'],1992-04-01,23.0,Finished Airing,Original,3,2.1150499691472033,1992.0
6381,Strike Witches 2,TV,Original,7.29,40230.0,2702.0,2288.0,83518.0,272.0,['AIC Spirits'],2010-07-08,1.0,Finished Airing,Original,3,2.1150499691472033,2010.0
33654,Hitorijime My Hero,TV,Manga,7.29,81882.0,2699.0,1378.0,167806.0,1388.0,['Encourage Films'],2017-07-08,41.0,Finished Airing,Manga,1,2.1150499691472033,2017.0
5273,Miracle Giants Doumu-kun,TV,Manga,7.29,586.0,2720.0,11475.0,1765.0,5.0,[],1989-04-02,15.0,Finished Airing,Manga,1,2.1150499691472033,1989.0
1426,Lupin III: Part III,TV,Manga,7.29,6555.0,2713.0,4579.0,22241.0,31.0,['Tokyo Movie Shinsha'],1984-03-03,1.0,Finished Airing,Manga,1,2.1150499691472033,1984.0
4038,Zettai Karen Children,TV,Manga,7.29,12043.0,2711.0,3190.0,46514.0,121.0,['SynergySP'],2008-04-06,1.0,Finished Airing,Manga,1,2.1150499691472033,2008.0
959,Shin Chou Kyou Ryo: Condor Hero,TV,Novel,7.29,2804.0,2731.0,6549.0,9156.0,35.0,['Nippon Animation'],2001-04-11,12.0,Finished Airing,Novel,2,2.1150499691472033,2001.0
878,Zegapain,TV,Original,7.29,10999.0,2710.0,3747.0,34300.0,170.0,['Sunrise'],2006-04-06,52.0,Finished Airing,Original,3,2.1150499691472033,2006.0
49520,Aharen-san wa Hakarenai,TV,Manga,7.29,139142.0,2679.0,718.0,326465.0,2211.0,['Felix Film'],2022-04-02,24.0,Finished Airing,Manga,1,2.1150499691472033,2022.0
13333,Tari Tari,TV,Original,7.29,57919.0,2704.0,1431.0,160731.0,540.0,['P.A. Works'],2012-07-01,4.0,Finished Airing,Original,3,2.1150499691472033,2012.0
519,Mahoraba: Heartful Days,TV,Manga,7.29,10345.0,2715.0,4281.0,26062.0,108.0,['J.C.Staff'],2005-01-10,1.0,Finished Airing,Manga,1,2.1150499691472033,2005.0
272,Noir,TV,Original,7.29,39471.0,2724.0,1877.0,113225.0,864.0,['Bee Train'],2001-04-06,13.0,Finished Airing,Original,3,2.1150499691472033,2001.0
36317,Gaikotsu Shotenin Honda-san,TV,Web manga,7.29,48704.0,2694.0,1828.0,117266.0,394.0,['DLE'],2018-10-08,12.0,Finished Airing,Manga,1,2.1150499691472033,2018.0
158,Maria-sama ga Miteru,TV,Light novel,7.29,21680.0,2716.0,2564.0,69722.0,695.0,['Studio Deen'],2004-01-08,1.0,Finished Airing,Novel,2,2.1150499691472033,2004.0
8676,Amagami SS,TV,Visual novel,7.29,159379.0,2681.0,607.0,378649.0,2240.0,['AIC'],2010-07-02,12.0,Finished Airing,Novel,2,2.1150499691472033,2010.0
27,Trinity Blood,TV,Light novel,7.29,80229.0,2705.0,1282.0,183864.0,1339.0,['Gonzo'],2005-04-29,1.0,Finished Airing,Novel,2,2.1150499691472033,2005.0
16009,Kamisama no Inai Nichiyoubi,TV,Light novel,7.28,93589.0,2734.0,1076.0,220720.0,893.0,['Madhouse'],2013-07-07,3.0,Finished Airing,Novel,2,2.1138429683971687,2013.0
28013,Macross Δ,TV,Original,7.28,26693.0,2738.0,2403.0,77250.0,520.0,['Satelight'],2016-04-03,35.0,Finished Airing,Original,3,2.1138429683971687,2016.0
33362,Starmyu 2nd Season,TV,Original,7.28,6364.0,2783.0,5121.0,16957.0,71.0,['C-Station'],2017-04-04,13.0,Finished Airing,Original,3,2.1138429683971687,2017.0
101,Air,TV,Visual novel,7.28,153559.0,2757.0,799.0,297253.0,2698.0,['Kyoto Animation'],2005-01-07,1.0,Finished Airing,Novel,2,2.1138429683971687,2005.0
99,Mai-Otome,TV,Original,7.28,25299.0,2740.0,3036.0,51267.0,306.0,['Sunrise'],2005-10-07,12.0,Finished Airing,Original,3,2.1138429683971687,2005.0
2744,Potemayo,TV,4-koma manga,7.28,6542.0,2751.0,5123.0,16921.0,67.0,['J.C.Staff'],2007-07-07,10.0,Finished Airing,Manga,1,2.1138429683971687,2007.0
2253,Mazinger Z,TV,Manga,7.28,6765.0,2741.0,5031.0,17807.0,135.0,['Toei Animation'],1972-12-03,26.0,Finished Airing,Manga,1,2.1138429683971687,1972.0
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,4-koma manga,7.28,185021.0,2768.0,664.0,350230.0,819.0,['Seven'],2014-10-03,1.0,Finished Airing,Manga,1,2.1138429683971687,2014.0
35330,Poputepipikku,TV,4-koma manga,7.28,108956.0,2750.0,1072.0,222104.0,1390.0,['Kamikaze Douga'],2018-01-07,12.0,Finished Airing,Manga,1,2.1138429683971687,2018.0
18229,Gatchaman Crowds,TV,Original,7.28,69842.0,2774.0,1286.0,183266.0,1245.0,['Tatsunoko Production'],2013-07-13,9.0,Finished Airing,Original,3,2.1138429683971687,2013.0
40497,Mahouka Koukou no Rettousei: Raihousha-hen,TV,Light novel,7.28,158539.0,2739.0,667.0,347567.0,1229.0,['8bit'],2020-10-04,1.0,Finished Airing,Novel,2,2.1138429683971687,2020.0
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,TV,Light novel,7.28,322878.0,2778.0,355.0,601508.0,6174.0,['Project No.9'],2021-04-05,12.0,Finished Airing,Novel,2,2.1138429683971687,2021.0
845,Kiba,TV,Original,7.28,33126.0,2735.0,2388.0,78309.0,449.0,['Madhouse'],2006-04-02,1.0,Finished Airing,Original,3,2.1138429683971687,2006.0
710,Rec,TV,Manga,7.28,57740.0,2753.0,1880.0,112908.0,318.0,['Shaft'],2006-02-03,1.0,Finished Airing,Manga,1,2.1138429683971687,2006.0
14345,Btooom!,TV,Manga,7.28,490403.0,2764.0,202.0,853372.0,3418.0,['Madhouse'],2012-10-04,12.0,Finished Airing,Manga,1,2.1138429683971687,2012.0
2577,Tom Sawyer no Bouken,TV,Book,7.28,3896.0,2785.0,6544.0,9182.0,64.0,['Nippon Animation'],1980-01-06,1.0,Finished Airing,Other,4,2.1138429683971687,1980.0
11499,Sankarea,TV,Manga,7.28,313482.0,2754.0,346.0,612068.0,2690.0,['Studio Deen'],2012-04-06,47.0,Finished Airing,Manga,1,2.1138429683971687,2012.0
483,Kurau Phantom Memory,TV,Original,7.28,8152.0,2736.0,3934.0,31278.0,135.0,['Bones'],2004-06-25,13.0,Finished Airing,Original,3,2.1138429683971687,2004.0
356,Fate/stay night,TV,Visual novel,7.28,514023.0,2773.0,164.0,937316.0,7277.0,['Studio Deen'],2006-01-07,24.0,Finished Airing,Novel,2,2.1138429683971687,2006.0
1892,YAT Anshin! Uchuu Ryokou 2,TV,Original,7.28,591.0,2792.0,12203.0,1367.0,6.0,['Group TAC'],1998-04-11,1.0,Finished Airing,Original,3,2.1138429683971687,1998.0
49692,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,TV,Music,7.28,24151.0,2776.0,2635.0,66367.0,416.0,['Lay-duce'],2022-04-07,12.0,Finished Airing,Other,4,2.1138429683971687,2022.0
280,Animal Yokochou,TV,Manga,7.28,985.0,2758.0,9653.0,3212.0,15.0,['Gallop'],2005-10-04,7.0,Finished Airing,Manga,1,2.1138429683971687,2005.0
1674,Captain Tsubasa J,TV,Manga,7.28,17339.0,2767.0,4019.0,29778.0,80.0,['Studio Comet'],1994-10-21,33.0,Finished Airing,Manga,1,2.1138429683971687,1994.0
2129,True Tears,TV,Original,7.28,101038.0,2787.0,1101.0,216063.0,933.0,['P.A. Works'],2008-01-06,12.0,Finished Airing,Original,3,2.1138429683971687,2008.0
1565,Pokemon Diamond & Pearl,TV,Game,7.28,89976.0,2748.0,1542.0,146526.0,517.0,['OLM'],2006-09-28,1.0,Finished Airing,Game,4,2.1138429683971687,2006.0
14967,Boku wa Tomodachi ga Sukunai Next,TV,Light novel,7.28,321248.0,2762.0,410.0,529810.0,1218.0,['AIC Build'],2013-01-11,4.0,Finished Airing,Novel,2,2.1138429683971687,2013.0
51020,Helck,TV,Web manga,7.28,31150.0,2776.0,2241.0,86402.0,281.0,['Satelight'],2023-07-12,1.0,Finished Airing,Manga,1,2.1138429683971687,2023.0
30649,Shin Atashin'chi,TV,Manga,7.27,1627.0,2820.0,9061.0,3904.0,21.0,['Shin-Ei Animation'],2015-10-06,26.0,Finished Airing,Manga,1,2.1126345090356,2015.0
32175,Shounen Maid,TV,Manga,7.27,36522.0,2793.0,2276.0,84488.0,381.0,['8bit'],2016-04-08,1.0,Finished Airing,Manga,1,2.1126345090356,2016.0
37403,Ahiru no Sora,TV,Manga,7.27,86305.0,2822.0,1197.0,197232.0,837.0,['Diomedéa'],2019-10-02,6.0,Finished Airing,Manga,1,2.1126345090356,2019.0
37993,Watashi ni Tenshi ga Maiorita!,TV,4-koma manga,7.27,82704.0,2800.0,1169.0,201122.0,949.0,['Doga Kobo'],2019-01-08,1.0,Finished Airing,Manga,1,2.1126345090356,2019.0
6712,Natsu no Arashi! Akinaichuu,TV,Manga,7.27,7862.0,2815.0,4702.0,20943.0,14.0,['Shaft'],2009-10-05,1.0,Finished Airing,Manga,1,2.1126345090356,2009.0
28497,Rokka no Yuusha,TV,Light novel,7.27,331263.0,2817.0,331.0,630255.0,2657.0,['Passione'],2015-07-05,1.0,Finished Airing,Novel,2,2.1126345090356,2015.0
3958,Kannagi,TV,Manga,7.27,68798.0,2802.0,1370.0,168843.0,385.0,['A-1 Pictures'],2008-10-04,12.0,Finished Airing,Manga,1,2.1126345090356,2008.0
3859,Top Secret: The Revelation,TV,Manga,7.27,4237.0,2799.0,4856.0,19523.0,73.0,['Madhouse'],2008-04-09,1.0,Finished Airing,Manga,1,2.1126345090356,2008.0
2927,KimiKiss Pure Rouge,TV,Visual novel,7.27,40856.0,2806.0,2188.0,90052.0,299.0,['J.C.Staff'],2007-10-07,1.0,Finished Airing,Novel,2,2.1126345090356,2007.0
31414,Nijiiro Days,TV,Manga,7.27,98458.0,2816.0,1026.0,231718.0,705.0,['Production Reed'],2016-01-10,1.0,Finished Airing,Manga,1,2.1126345090356,2016.0
4884,Tales of the Abyss,TV,Game,7.27,50012.0,2796.0,1772.0,122650.0,546.0,['Sunrise'],2008-10-03,6.0,Finished Airing,Game,4,2.1126345090356,2008.0
41833,Kyuuketsuki Sugu Shinu,TV,Manga,7.27,32681.0,2811.0,2203.0,89202.0,566.0,['Madhouse'],2021-10-04,2.0,Finished Airing,Manga,1,2.1126345090356,2021.0
1231,Saber Marionette J to X,TV,Unknown,7.27,7431.0,2818.0,5379.0,14810.0,40.0,['HAL Film Maker'],1998-10-06,4.0,Finished Airing,Other,4,2.1126345090356,1998.0
855,Strawberry Panic,TV,Other,7.27,58168.0,2795.0,1571.0,142616.0,1865.0,['Madhouse'],2006-04-04,13.0,Finished Airing,Other,4,2.1126345090356,2006.0
45486,Kuma Kuma Kuma Bear Punch!,TV,Light novel,7.27,27145.0,2809.0,2456.0,74422.0,422.0,['EMT Squared'],2023-04-03,1.0,Finished Airing,Novel,2,2.1126345090356,2023.0
633,Legend of Basara,TV,Manga,7.27,3995.0,2813.0,5685.0,13032.0,84.0,['KSS'],1998-04-03,12.0,Finished Airing,Manga,1,2.1126345090356,1998.0
4186,Koukaku no Regios,TV,Light novel,7.27,104208.0,2807.0,1125.0,211885.0,1055.0,['Zexcs'],2009-01-11,21.0,Finished Airing,Novel,2,2.1126345090356,2009.0
5277,Sekirei: Pure Engagement,TV,Manga,7.27,132514.0,2820.0,990.0,241192.0,534.0,['Seven Arcs'],2010-07-04,2.0,Finished Airing,Manga,1,2.1126345090356,2010.0
28623,Koutetsujou no Kabaneri,TV,Original,7.27,427923.0,2809.0,225.0,807519.0,3640.0,['Wit Studio'],2016-04-08,1.0,Finished Airing,Original,3,2.1126345090356,2016.0
5150,Hatsukoi Limited.,TV,Manga,7.27,40551.0,2830.0,2034.0,100986.0,223.0,['J.C.Staff'],2009-04-12,2.0,Finished Airing,Manga,1,2.1126345090356,2009.0
9181,Motto To LOVE-Ru,TV,Manga,7.27,190818.0,2814.0,697.0,332451.0,991.0,['Xebec'],2010-10-06,2.0,Finished Airing,Manga,1,2.1126345090356,2010.0
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,TV,Original,7.26,21577.0,2881.0,3121.0,48391.0,42.0,['Sunrise'],2012-04-08,25.0,Finished Airing,Original,3,2.1114245875328868,2012.0
75,Soukyuu no Fafner: Dead Aggressor,TV,Original,7.26,15070.0,2858.0,3123.0,48360.0,271.0,['Xebec'],2004-07-05,6.0,Finished Airing,Original,3,2.1114245875328868,2004.0
4618,RideBack,TV,Manga,7.26,20975.0,2884.0,3148.0,47849.0,133.0,['Madhouse'],2009-01-12,26.0,Finished Airing,Manga,1,2.1114245875328868,2009.0
30901,Utawarerumono: Itsuwari no Kamen,TV,Visual novel,7.26,45333.0,2861.0,1896.0,111365.0,405.0,['White Fox'],2015-10-04,39.0,Finished Airing,Novel,2,2.1114245875328868,2015.0
34618,Blend S,TV,4-koma manga,7.26,368553.0,2842.0,308.0,655744.0,2947.0,['A-1 Pictures'],2017-10-08,12.0,Finished Airing,Manga,1,2.1114245875328868,2017.0
2835,Patalliro!,TV,Manga,7.26,1524.0,2879.0,6783.0,8366.0,111.0,['Toei Animation'],1982-04-08,1.0,Finished Airing,Manga,1,2.1114245875328868,1982.0
2400,GS Mikami,TV,Manga,7.26,4785.0,2850.0,5499.0,14035.0,47.0,['Toei Animation'],1993-04-11,14.0,Finished Airing,Manga,1,2.1114245875328868,1993.0
2361,Sei Juushi Bismarck,TV,Original,7.26,2459.0,2885.0,7894.0,5754.0,38.0,['Pierrot'],1984-10-07,6.0,Finished Airing,Original,3,2.1114245875328868,1984.0
3577,Kyouran Kazoku Nikki,TV,Light novel,7.26,10803.0,2868.0,4093.0,28617.0,117.0,['Nomad'],2008-04-12,12.0,Finished Airing,Novel,2,2.1114245875328868,2008.0
44275,Selection Project,TV,Mixed media,7.26,15486.0,2886.0,3299.0,43824.0,387.0,['Doga Kobo'],2021-10-01,1.0,Finished Airing,Other,4,2.1114245875328868,2021.0
1655,Nerima Daikon Brothers,TV,Original,7.26,3623.0,2876.0,6576.0,9056.0,72.0,['Studio Hibari'],2006-01-10,1.0,Finished Airing,Original,3,2.1114245875328868,2006.0
